id	filename	md5	size	state
2426ad09-d1a4-49af-b9c4-d605f3e58aaa	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8505-01A-11D-2398-05.gdc_hg38.txt	94ea3c834a84add9348d813470c65dae	141265057	released
b85a06d7-b132-4e11-a309-6ed36e71a481	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-55-A493-01A-11D-A24I-05.gdc_hg38.txt	0553ce754dcc551d9a3f2840b9b500f3	141239998	released
14ce7c67-9834-4cb7-8d00-890a057bed3c	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-55-8094-01A-11D-2239-05.gdc_hg38.txt	9f283392c0062ff55635492e79f8b68e	141288160	released
3c017d0d-b457-4881-8243-323626d49548	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-86-8056-01A-11D-2239-05.gdc_hg38.txt	e5443f9af1359dfa00f87936b4678687	141271521	released
a28ee372-a0b4-4099-945a-04a08407f22c	jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-55-7725-01A-11D-2168-05.gdc_hg38.txt	bd0cacb521cd6b628d42de2c421833f5	141237285	released
00e0a9d1-cb15-48dd-9a0c-93eb6631a589	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-97-A4M0-01A-11D-A24U-05.gdc_hg38.txt	9798f99cc7df789dbc7a5644e7ff0f79	141256311	released
1c41a56c-dd02-40de-b027-d92247006d84	jhu-usc.edu_LUAD.HumanMethylation450.18.lvl-3.TCGA-L9-A5IP-01A-21D-A398-05.gdc_hg38.txt	173cd3cb324b1dab3fe36ec21522cd7d	141250954	released
6ecc4742-fff5-4d75-97ea-8f003de4455f	jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-83-5908-01A-21D-2285-05.gdc_hg38.txt	2b3d67ce3a470b2a605ebea9f9b65523	141241454	released
08745bd3-bf14-4bd9-bdb0-2b7c5574073a	jhu-usc.edu_LUAD.HumanMethylation450.18.lvl-3.TCGA-55-A57B-01A-12D-A398-05.gdc_hg38.txt	7101334e6c732543d430c05146402bac	141253400	released
02c5bba4-0de1-47bb-8fb2-e68e464b3e29	jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-55-6978-01A-11D-1947-05.gdc_hg38.txt	e92f47e3739a5401829847c124816013	141228255	released
4db66fc2-c239-4d93-a99b-f7a2bb1ca737	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8511-01A-11D-2398-05.gdc_hg38.txt	92be9d760084b58742489e139458905e	141242415	released
8133cc4d-ae06-48c6-b155-a8ebd1145fbb	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-78-8662-01A-11D-2398-05.gdc_hg38.txt	8106db6ce42f9b9ba5a987135636827e	141261526	released
22d1cb3c-8ea3-4fe5-860d-aa68a2fb039b	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-J2-A4AD-01A-11D-A24I-05.gdc_hg38.txt	b7aead9b44981ccadf8f83676070df07	141244507	released
